     1.00000     1.00000    -1.00000     0.00213     0.00061     0.00056    -0.00061
     1.01000     1.00000    -1.00000     0.00213     0.00053     0.00047    -0.00053
     1.02000     1.00000    -1.00000     0.00213     0.00043     0.00037    -0.00043
     1.03000     1.00000    -1.00000     0.00213     0.00049     0.00041    -0.00049
     1.04000     1.00000    -1.00000     0.00213     0.00048     0.00037    -0.00048
     1.05000     1.00000    -1.00000     0.00213     0.00049     0.00041    -0.00049
     1.06000     1.00000    -1.00000     0.00213     0.00021     0.00013    -0.00021
     1.07000     1.00000    -1.00000     0.00213     0.00033     0.00023    -0.00033
     1.08000     1.00000    -1.00000     0.00213     0.00019     0.00011    -0.00019
     1.09000     1.00000    -1.00000     0.00213     0.00001    -0.00008    -0.00001
     1.10000     1.00000    -1.00000     0.00213    -0.00014    -0.00021     0.00014
     1.20000     1.00000    -1.00000     0.00213    -0.00147    -0.00123     0.00147
     1.30000     1.00000    -1.00000     0.00213    -0.00295    -0.00198     0.00295
     1.40000     1.00000    -1.00000     0.00213    -0.00377    -0.00187     0.00377
     1.50000     1.00000    -1.00000     0.00213    -0.00427    -0.00143     0.00427
     1.60000     1.00000    -1.00000     0.00213    -0.00476    -0.00096     0.00476
     1.70000     1.00000    -1.00000     0.00213    -0.00477    -0.00006     0.00477
     1.80000     1.00000    -1.00000     0.00213    -0.00479     0.00081     0.00479
     1.90000     1.00000    -1.00000     0.00213    -0.00491     0.00148     0.00491
     2.00000     1.00000    -1.00000     0.00213    -0.00490     0.00229     0.00490
     3.00000     1.00000    -1.00000     0.00213    -0.00622     0.00829     0.00622
     4.00000     1.00000    -1.00000     0.00213    -0.00905     0.01430     0.00905
     5.00000     1.00000    -1.00000     0.00213    -0.01325     0.02196     0.01325
     1.00000     1.10000    -1.00000     0.00213     0.00077     0.00068    -0.00077
     1.01000     1.10000    -1.00000     0.00213     0.00079     0.00067    -0.00079
     1.02000     1.10000    -1.00000     0.00213     0.00084     0.00072    -0.00084
     1.03000     1.10000    -1.00000     0.00213     0.00059     0.00049    -0.00059
     1.04000     1.10000    -1.00000     0.00213     0.00049     0.00037    -0.00049
     1.05000     1.10000    -1.00000     0.00213     0.00041     0.00028    -0.00041
     1.06000     1.10000    -1.00000     0.00213     0.00046     0.00034    -0.00046
     1.07000     1.10000    -1.00000     0.00213     0.00041     0.00024    -0.00041
     1.08000     1.10000    -1.00000     0.00213     0.00033     0.00018    -0.00033
     1.09000     1.10000    -1.00000     0.00213     0.00026     0.00010    -0.00026
     1.10000     1.10000    -1.00000     0.00213     0.00011    -0.00003    -0.00011
     1.20000     1.10000    -1.00000     0.00213    -0.00153    -0.00140     0.00153
     1.30000     1.10000    -1.00000     0.00213    -0.00322    -0.00231     0.00322
     1.40000     1.10000    -1.00000     0.00213    -0.00426    -0.00236     0.00426
     1.50000     1.10000    -1.00000     0.00213    -0.00483    -0.00197     0.00483
     1.60000     1.10000    -1.00000     0.00213    -0.00515    -0.00126     0.00515
     1.70000     1.10000    -1.00000     0.00213    -0.00533    -0.00050     0.00533
     1.80000     1.10000    -1.00000     0.00213    -0.00533     0.00042     0.00533
     1.90000     1.10000    -1.00000     0.00213    -0.00526     0.00138     0.00526
     2.00000     1.10000    -1.00000     0.00213    -0.00540     0.00211     0.00540
     3.00000     1.10000    -1.00000     0.00213    -0.00666     0.00825     0.00666
     4.00000     1.10000    -1.00000     0.00213    -0.00942     0.01440     0.00942
     5.00000     1.10000    -1.00000     0.00213    -0.01375     0.02188     0.01375
     1.00000     1.20000    -1.00000     0.00213     0.00086     0.00078    -0.00086
     1.01000     1.20000    -1.00000     0.00213     0.00083     0.00071    -0.00083
     1.02000     1.20000    -1.00000     0.00213     0.00087     0.00074    -0.00087
     1.03000     1.20000    -1.00000     0.00213     0.00087     0.00070    -0.00087
     1.04000     1.20000    -1.00000     0.00213     0.00075     0.00058    -0.00075
     1.05000     1.20000    -1.00000     0.00213     0.00075     0.00055    -0.00075
     1.06000     1.20000    -1.00000     0.00213     0.00051     0.00031    -0.00051
     1.07000     1.20000    -1.00000     0.00213     0.00048     0.00026    -0.00048
     1.08000     1.20000    -1.00000     0.00213     0.00050     0.00031    -0.00050
     1.09000     1.20000    -1.00000     0.00213     0.00036     0.00014    -0.00036
