     1.07000     1.00000    -0.70000    -0.11570
     1.08000     1.00000    -0.70000    -0.11992
     1.09000     1.00000    -0.70000    -0.12378
     1.10000     1.00000    -0.70000    -0.12744
     1.20000     1.00000    -0.70000    -0.16280
     1.30000     1.00000    -0.70000    -0.19401
     1.40000     1.00000    -0.70000    -0.22178
     1.50000     1.00000    -0.70000    -0.24613
     1.60000     1.20000    -0.70000    -0.26777
     1.70000     1.90000    -0.70000    -0.28769
     1.80000     3.00000    -0.70000    -0.30475
     1.90000     4.00000    -0.70000    -0.32032
     2.00000     5.00000    -0.70000    -0.33493
     3.00000     9.00000    -0.70000    -0.43015
     4.00000     9.00000    -0.70000    -0.48644
     5.00000     9.00000    -0.70000    -0.52381
     1.00000     1.00000    -0.60000    -0.08153
     1.01000     1.00000    -0.60000    -0.08322
     1.02000     1.00000    -0.60000    -0.08623
     1.03000     1.00000    -0.60000    -0.08913
     1.04000     1.00000    -0.60000    -0.09241
     1.05000     1.00000    -0.60000    -0.09571
     1.06000     1.00000    -0.60000    -0.09918
     1.07000     1.00000    -0.60000    -0.10251
     1.08000     1.00000    -0.60000    -0.10589
     1.09000     1.00000    -0.60000    -0.10917
     1.10000     1.00000    -0.60000    -0.11249
     1.20000     1.00000    -0.60000    -0.14297
     1.30000     1.00000    -0.60000    -0.16992
     1.40000     1.00000    -0.60000    -0.19369
     1.50000     1.00000    -0.60000    -0.21431
     1.60000     1.40000    -0.60000    -0.23332
     1.70000     1.90000    -0.60000    -0.24981
     1.80000     3.00000    -0.60000    -0.26492
     1.90000     3.00000    -0.60000    -0.27858
     2.00000     4.00000    -0.60000    -0.29007
     3.00000     9.00000    -0.60000    -0.37069
     4.00000     9.00000    -0.60000    -0.41679
     5.00000     9.00000    -0.60000    -0.44710
     1.00000     1.00000    -0.50000    -0.07018
     1.01000     1.00000    -0.50000    -0.07217
     1.02000     1.00000    -0.50000    -0.07463
     1.03000     1.00000    -0.50000    -0.07719
     1.04000     1.00000    -0.50000    -0.08006
     1.05000     1.00000    -0.50000    -0.08254
     1.06000     1.00000    -0.50000    -0.08552
     1.07000     1.00000    -0.50000    -0.08834
     1.08000     1.00000    -0.50000    -0.09114
     1.09000     1.00000    -0.50000    -0.09407
     1.10000     1.00000    -0.50000    -0.09656
     1.20000     1.00000    -0.50000    -0.12236
     1.30000     1.00000    -0.50000    -0.14519
     1.40000     1.00000    -0.50000    -0.16499
     1.50000     1.00000    -0.50000    -0.18247
     1.60000     1.20000    -0.50000    -0.19804
     1.70000     1.70000    -0.50000    -0.21200
     1.80000     1.90000    -0.50000    -0.22454
     1.90000     3.00000    -0.50000    -0.23534
     2.00000     4.00000    -0.50000    -0.24557
     3.00000     8.00000    -0.50000    -0.31177
     4.00000     9.00000    -0.50000    -0.34885
     5.00000     9.00000    -0.50000    -0.37345
     1.00000     1.00000    -0.40000    -0.05906
     1.01000     1.00000    -0.40000    -0.06013
     1.02000     1.00000    -0.40000    -0.06221
     1.03000     1.00000    -0.40000    -0.06409
     1.04000     1.00000    -0.40000    -0.06610
     1.05000     1.00000    -0.40000    -0.06839
     1.06000     1.00000    -0.40000    -0.07140
     1.07000     1.00000    -0.40000    -0.07332
     1.08000     1.00000    -0.40000    -0.07548
     1.09000     1.00000    -0.40000    -0.07792
     1.10000     1.00000    -0.40000    -0.07973
     1.20000     1.00000    -0.40000    -0.10096
     1.30000     1.00000    -0.40000    -0.11945
     1.40000     1.00000    -0.40000    -0.13502
     1.50000     1.00000    -0.40000    -0.14918
     1.60000     1.10000    -0.40000    -0.16201
     1.70000     1.60000    -0.40000    -0.17282
     1.80000     2.00000    -0.40000    -0.18276
     1.90000     3.00000    -0.40000    -0.19200
     2.00000     3.00000    -0.40000    -0.19994
     3.00000     9.00000    -0.40000    -0.25211
     4.00000     9.00000    -0.40000    -0.28131
     5.00000     9.00000    -0.40000    -0.30000
     1.00000     1.00000    -0.30000    -0.04685
     1.01000     1.00000    -0.30000    -0.04727
     1.02000     1.00000    -0.30000    -0.04888
     1.03000     1.00000    -0.30000    -0.05038
     1.04000     1.00000    -0.30000    -0.05179
     1.05000     1.00000    -0.30000    -0.05342
     1.06000     1.00000    -0.30000    -0.05550
     1.07000     1.00000    -0.30000    -0.05702
     1.08000     1.00000    -0.30000    -0.05915
     1.09000     1.00000    -0.30000    -0.06047
     1.10000     1.00000    -0.30000    -0.06235
     1.20000     1.00000    -0.30000    -0.07846
     1.30000     1.00000    -0.30000    -0.09238
     1.40000     1.00000    -0.30000    -0.10419
     1.50000     1.00000    -0.30000    -0.11479
     1.60000     1.10000    -0.30000    -0.12413
     1.70000     1.30000    -0.30000    -0.13280
     1.80000     2.00000    -0.30000    -0.14007
     1.90000     3.00000    -0.30000    -0.14701
     2.00000     3.00000    -0.30000    -0.15301
     3.00000     8.00000    -0.30000    -0.19215
     4.00000     9.00000    -0.30000    -0.21320
     5.00000     9.00000    -0.30000    -0.22685
     1.00000     1.00000    -0.20000    -0.03232
     1.01000     1.00000    -0.20000    -0.03298
     1.02000     1.00000    -0.20000    -0.03411
     1.03000     1.00000    -0.20000    -0.03480
     1.04000     1.00000    -0.20000    -0.03630
     1.05000     1.00000    -0.20000    -0.03741
     1.06000     1.00000    -0.20000    -0.03840
     1.07000     1.00000    -0.20000    -0.03997
     1.08000     1.00000    -0.20000    -0.04126
     1.09000     1.00000    -0.20000    -0.04252
     1.10000     1.00000    -0.20000    -0.04341
     1.20000     1.00000    -0.20000    -0.05427
     1.30000     1.00000    -0.20000    -0.06327
     1.40000     1.00000    -0.20000    -0.07144
     1.50000     1.10000    -0.20000    -0.07877
     1.60000     1.00000    -0.20000    -0.08486
     1.70000     1.40000    -0.20000    -0.09051
     1.80000     1.90000    -0.20000    -0.09559
     1.90000     2.00000    -0.20000    -0.10011
     2.00000     3.00000    -0.20000    -0.10438
     3.00000     6.00000    -0.20000    -0.13027
     4.00000     9.00000    -0.20000    -0.14379
     5.00000     9.00000    -0.20000    -0.15282
     1.00000     1.10000    -0.10000    -0.01723
     1.01000     1.00000    -0.10000    -0.01781
     1.02000     1.00000    -0.10000    -0.01768
     1.03000     1.00000    -0.10000    -0.01840
     1.04000     1.00000    -0.10000    -0.01919
     1.05000     1.00000    -0.10000    -0.01943
     1.06000     1.00000    -0.10000    -0.02017
     1.07000     1.00000    -0.10000    -0.02102
     1.08000     1.00000    -0.10000    -0.02157
     1.09000     1.00000    -0.10000    -0.02211
     1.10000     1.00000    -0.10000    -0.02301
     1.20000     1.00000    -0.10000    -0.02829
     1.30000     1.00000    -0.10000    -0.03284
     1.40000     1.00000    -0.10000    -0.03629
     1.50000     1.00000    -0.10000    -0.04014
     1.60000     1.10000    -0.10000    -0.04327
     1.70000     1.40000    -0.10000    -0.04630
     1.80000     1.80000    -0.10000    -0.04917
     1.90000     2.00000    -0.10000    -0.05096
     2.00000     3.00000    -0.10000    -0.05329
     3.00000     5.00000    -0.10000    -0.06655
     4.00000     9.00000    -0.10000    -0.07263
     5.00000     9.00000    -0.10000    -0.07708
     1.00000     1.80000     0.00000     0.00143
     1.01000     1.10000     0.00000     0.00105
     1.02000     1.00000     0.00000     0.00129
     1.03000     1.00000     0.00000     0.00095
     1.04000     1.00000     0.00000     0.00082
     1.05000     1.00000     0.00000     0.00101
     1.06000     1.00000     0.00000     0.00075
     1.07000     1.00000     0.00000     0.00069
     1.08000     1.00000     0.00000     0.00007
     1.09000     1.00000     0.00000     0.00037
     1.10000     1.00000     0.00000     0.00011
     1.20000     1.00000     0.00000     0.00088
     1.30000     1.00000     0.00000     0.00076
     1.40000     1.00000     0.00000     0.00136
     1.50000     1.00000     0.00000     0.00110
     1.60000     1.10000     0.00000     0.00101
     1.70000     1.90000     0.00000     0.00073
     1.80000     1.80000     0.00000     0.00075
     1.90000     2.00000     0.00000     0.00097
     2.00000     3.00000     0.00000     0.00081
     3.00000     5.00000     0.00000     0.00028
     4.00000     7.00000     0.00000     0.00010
     5.00000     9.00000     0.00000     0.00044
     1.00000     1.80000     0.10000     0.02895
     1.01000     1.30000     0.10000     0.02508
     1.02000     1.00000     0.10000     0.02398
     1.03000     1.10000     0.10000     0.02412
     1.04000     1.00000     0.10000     0.02443
     1.05000     1.00000     0.10000     0.02371
     1.06000     1.00000     0.10000     0.02420
     1.07000     1.00000     0.10000     0.02531
     1.08000     1.00000     0.10000     0.02539
     1.09000     1.00000     0.10000     0.02581
     1.10000     1.00000     0.10000     0.02632
     1.20000     1.00000     0.10000     0.03177
     1.30000     1.00000     0.10000     0.03786
     1.40000     1.00000     0.10000     0.04254
     1.50000     1.10000     0.10000     0.04606
     1.60000     1.20000     0.10000     0.04948
     1.70000     1.70000     0.10000     0.05178
     1.80000     1.60000     0.10000     0.05465
     1.90000     2.00000     0.10000     0.05687
     2.00000     3.00000     0.10000     0.05873
     3.00000     5.00000     0.10000     0.07083
     4.00000     6.00000     0.10000     0.07717
     5.00000     8.00000     0.10000     0.08094
     1.00000     8.00000     0.20000     0.36798
     1.01000     1.90000     0.20000     0.06061
     1.02000     1.40000     0.20000     0.05581
     1.03000     1.30000     0.20000     0.05434
     1.04000     1.20000     0.20000     0.05336
     1.05000     1.00000     0.20000     0.05286
     1.06000     1.00000     0.20000     0.05376
     1.07000     1.00000     0.20000     0.05427
     1.08000     1.00000     0.20000     0.05550
     1.09000     1.00000     0.20000     0.05586
     1.10000     1.00000     0.20000     0.05669
     1.20000     1.00000     0.20000     0.06822
     1.30000     1.00000     0.20000     0.07959
     1.40000     1.00000     0.20000     0.08837
     1.50000     1.00000     0.20000     0.09643
     1.60000     1.10000     0.20000     0.10289
     1.70000     1.40000     0.20000     0.10878
     1.80000     1.80000     0.20000     0.11342
     1.90000     1.80000     0.20000     0.11783
     2.00000     2.00000     0.20000     0.12185
     3.00000     5.00000     0.20000     0.14567
     4.00000     6.00000     0.20000     0.15740
     5.00000     8.00000     0.20000     0.16494
     1.00000     8.00000     0.30000     0.73561
     1.01000     9.00000     0.30000     0.37890
     1.02000     4.00000     0.30000     0.11284
     1.03000     1.70000     0.30000     0.10185
     1.04000     1.30000     0.30000     0.09513
     1.05000     1.50000     0.30000     0.09330
     1.06000     1.20000     0.30000     0.09293
     1.07000     1.00000     0.30000     0.09307
     1.08000     1.00000     0.30000     0.09370
     1.09000     1.00000     0.30000     0.09480
     1.10000     1.00000     0.30000     0.09609
     1.20000     1.00000     0.30000     0.11212
     1.30000     1.00000     0.30000     0.12799
     1.40000     1.00000     0.30000     0.14165
     1.50000     1.00000     0.30000     0.15340
     1.60000     1.20000     0.30000     0.16309
     1.70000     1.30000     0.30000     0.17165
     1.80000     2.00000     0.30000     0.17882
     1.90000     1.90000     0.30000     0.18549
     2.00000     1.90000     0.30000     0.19139
     3.00000     5.00000     0.30000     0.22626
     4.00000     6.00000     0.30000     0.24279
     5.00000     7.00000     0.30000     0.25298
     1.00000     9.00000     0.40000     0.84358
     1.01000     9.00000     0.40000     0.83129
     1.02000     9.00000     0.40000     0.78046
     1.03000     9.00000     0.40000     0.39199
     1.04000     8.00000     0.40000     0.21305
     1.05000     1.80000     0.40000     0.17760
     1.06000     1.40000     0.40000     0.15565
     1.07000     1.40000     0.40000     0.15303
     1.08000     1.30000     0.40000     0.14909
     1.09000     1.10000     0.40000     0.14879
     1.10000     1.20000     0.40000     0.14974
     1.20000     1.00000     0.40000     0.16720
     1.30000     1.00000     0.40000     0.18702
     1.40000     1.00000     0.40000     0.20555
     1.50000     1.10000     0.40000     0.22055
     1.60000     1.30000     0.40000     0.23342
     1.70000     1.80000     0.40000     0.24460
     1.80000     2.00000     0.40000     0.25443
     1.90000     1.80000     0.40000     0.26284
     2.00000     2.00000     0.40000     0.27049
     3.00000     5.00000     0.40000     0.31463
     4.00000     5.00000     0.40000     0.33543
     5.00000     6.00000     0.40000     0.34747
     1.00000     9.00000     0.50000     0.90345
     1.01000     9.00000     0.50000     0.89423
     1.02000     9.00000     0.50000     0.88845
     1.03000     9.00000     0.50000     0.87142
     1.04000     9.00000     0.50000     0.84247
     1.05000     9.00000     0.50000     0.74898
     1.06000     9.00000     0.50000     0.47699
     1.07000     8.00000     0.50000     0.32693
     1.08000     6.00000     0.50000     0.28712
     1.09000     3.00000     0.50000     0.26015
     1.10000     1.70000     0.50000     0.25037
     1.20000     1.20000     0.50000     0.24374
     1.30000     1.00000     0.50000     0.26599
     1.40000     1.20000     0.50000     0.28611
     1.50000     1.70000     0.50000     0.30404
     1.60000     1.60000     0.50000     0.31903
     1.70000     2.00000     0.50000     0.33228
     1.80000     1.80000     0.50000     0.34378
     1.90000     1.90000     0.50000     0.35399
     2.00000     3.00000     0.50000     0.36277
     3.00000     4.00000     0.50000     0.41290
     4.00000     5.00000     0.50000     0.43593
     5.00000     6.00000     0.50000     0.44908
     1.00000     9.00000     0.60000     0.93401
     1.01000     8.00000     0.60000     0.93160
     1.02000     8.00000     0.60000     0.92746
     1.03000     9.00000     0.60000     0.92161
     1.04000     9.00000     0.60000     0.91836
     1.05000     8.00000     0.60000     0.90699
     1.06000     9.00000     0.60000     0.89804
     1.07000     9.00000     0.60000     0.86474
     1.08000     9.00000     0.60000     0.83391
     1.09000     9.00000     0.60000     0.74248
     1.10000     9.00000     0.60000     0.61945
     1.20000     2.00000     0.60000     0.38778
     1.30000     2.00000     0.60000     0.38345
     1.40000     1.60000     0.60000     0.39910
     1.50000     1.30000     0.60000     0.41490
     1.60000     2.00000     0.60000     0.43017
     1.70000     1.90000     0.60000     0.44414
     1.80000     3.00000     0.60000     0.45552
     1.90000     3.00000     0.60000     0.46581
     2.00000     3.00000     0.60000     0.47504
     3.00000     4.00000     0.60000     0.52590
     4.00000     6.00000     0.60000     0.54808
     5.00000     6.00000     0.60000     0.56092
     1.00000     7.00000     0.70000     0.95421
     1.01000     9.00000     0.70000     0.95293
     1.02000     9.00000     0.70000     0.95137
     1.03000     9.00000     0.70000     0.94913
     1.04000     9.00000     0.70000     0.94684
     1.05000     9.00000     0.70000     0.94375
     1.06000     8.00000     0.70000     0.94246
     1.07000     9.00000     0.70000     0.93792
     1.08000     8.00000     0.70000     0.93440
     1.09000     9.00000     0.70000     0.92569
     1.10000     9.00000     0.70000     0.92047
     1.20000     7.00000     0.70000     0.71304
     1.30000     5.00000     0.70000     0.61173
     1.40000     3.00000     0.70000     0.58649
     1.50000     3.00000     0.70000     0.58238
     1.60000     3.00000     0.70000     0.58820
     1.70000     3.00000     0.70000     0.59525
     1.80000     3.00000     0.70000     0.60332
     1.90000     4.00000     0.70000     0.61102
     2.00000     4.00000     0.70000     0.61723
     3.00000     5.00000     0.70000     0.65743
     4.00000     7.00000     0.70000     0.67543
     5.00000     7.00000     0.70000     0.68509
     1.00000     7.00000     0.80000     0.96672
     1.01000     7.00000     0.80000     0.96599
     1.02000     9.00000     0.80000     0.96473
     1.03000     9.00000     0.80000     0.96437
     1.04000     9.00000     0.80000     0.96370
     1.05000     9.00000     0.80000     0.96253
     1.06000     8.00000     0.80000     0.96140
     1.07000     9.00000     0.80000     0.96016
     1.08000     9.00000     0.80000     0.95825
     1.09000     9.00000     0.80000     0.95832
     1.10000     8.00000     0.80000     0.95597
     1.20000     8.00000     0.80000     0.92922
     1.30000     9.00000     0.80000     0.87957
     1.40000     9.00000     0.80000     0.84439
     1.50000     8.00000     0.80000     0.81807
     1.60000     6.00000     0.80000     0.80273
     1.70000     6.00000     0.80000     0.79590
     1.80000     5.00000     0.80000     0.79375
     1.90000     7.00000     0.80000     0.79188
     2.00000     6.00000     0.80000     0.79282
     3.00000     8.00000     0.80000     0.80405
     4.00000     9.00000     0.80000     0.81239
     5.00000     9.00000     0.80000     0.81743
     1.00000     7.00000     0.90000     0.97511
     1.01000     8.00000     0.90000     0.97505
     1.02000     7.00000     0.90000     0.97452
     1.03000     9.00000     0.90000     0.97448
     1.04000     8.00000     0.90000     0.97417
     1.05000     8.00000     0.90000     0.97358
     1.06000     9.00000     0.90000     0.97290
     1.07000     8.00000     0.90000     0.97334
     1.08000     9.00000     0.90000     0.97281
     1.09000     9.00000     0.90000     0.97173
     1.10000     9.00000     0.90000     0.97174
     1.20000     9.00000     0.90000     0.96514
     1.30000     9.00000     0.90000     0.95872
     1.40000     8.00000     0.90000     0.95217
     1.50000     9.00000     0.90000     0.94494
     1.60000     9.00000     0.90000     0.94068
     1.70000     9.00000     0.90000     0.93590
     1.80000     9.00000     0.90000     0.93206
     1.90000     9.00000     0.90000     0.92955
     2.00000     9.00000     0.90000     0.92930
     3.00000     9.00000     0.90000     0.92498
     4.00000     9.00000     0.90000     0.92612
     5.00000     9.00000     0.90000     0.92761
