     1.00000     1.00000    -1.00000     5.05392     0.12044     0.10947     1.00703
     1.00000     1.00000    -0.90000     5.05392     0.12419     0.11290     1.00606
     1.00000     1.00000    -0.80000     5.05392     0.12797     0.11641     1.00506
     1.00000     1.00000    -0.70000     5.05392     0.13290     0.12096     1.00419
     1.00000     1.00000    -0.60000     5.05392     0.13734     0.12503     1.00334
     1.00000     1.00000    -0.50000     5.05392     0.14447     0.13154     1.00247
     1.00000     1.00000    -0.40000     5.05392     0.15271     0.13905     1.00175
     1.00000     1.00000    -0.30000     5.05392     0.16199     0.14760     1.00110
     1.00000     1.00000    -0.20000     5.05392     0.17378     0.15832     1.00052
     1.01000     1.00000    -0.10000     5.05392     0.18737     0.17068     1.00016
     1.02000     1.00000     0.00000     5.05392     0.20604     0.18769     1.00000
     1.02000     1.00000     0.10000     5.05392     0.23016     0.20976     1.00029
     1.04000     1.20000     0.20000     5.05392     0.26273     0.23937     1.00143
     1.06000     1.20000     0.30000     5.05392     0.30912     0.28164     1.00435
     1.09000     1.10000     0.40000     5.05392     0.37725     0.34375     1.01127
     1.20000     1.20000     0.50000     5.05392     0.50406     0.45912     1.03114
     1.30000     2.00000     0.60000     5.05392     0.69309     0.63210     1.08290
     1.50000     3.00000     0.70000     5.05392     1.02632     0.94041     1.23047
     1.90000     7.00000     0.80000     5.05392     1.62465     1.51255     1.63857
     3.00000     9.00000     0.90000     5.05392     2.70821     2.59902     2.63359
