     1.01000     1.00000    -0.70000     0.17721     0.16312
     1.02000     1.00000    -0.70000     0.18805     0.17317
     1.03000     1.00000    -0.70000     0.19843     0.18279
     1.04000     1.00000    -0.70000     0.20902     0.19259
     1.05000     1.00000    -0.70000     0.21913     0.20196
     1.06000     1.00000    -0.70000     0.22906     0.21115
     1.07000     1.00000    -0.70000     0.23884     0.22020
     1.08000     1.00000    -0.70000     0.24854     0.22920
     1.09000     1.00000    -0.70000     0.25809     0.23804
     1.10000     1.00000    -0.70000     0.26737     0.24664
     1.20000     1.00000    -0.70000     0.35093     0.32444
     1.30000     1.00000    -0.70000     0.41906     0.38874
     1.40000     1.00000    -0.70000     0.47445     0.44187
     1.50000     1.00000    -0.70000     0.52044     0.48666
     1.60000     1.20000    -0.70000     0.61234     0.57491
     1.70000     1.90000    -0.70000     0.81474     0.76809
     1.80000     3.00000    -0.70000     1.06888     1.01173
     1.90000     4.00000    -0.70000     1.27888     1.21492
     2.00000     5.00000    -0.70000     1.47291     1.40386
     3.00000     9.00000    -0.70000     2.32754     2.26161
     4.00000     9.00000    -0.70000     2.49906     2.44982
     5.00000     9.00000    -0.70000     2.59690     2.55829
     1.00000     1.00000    -0.60000     0.16643     0.15311
     1.01000     1.00000    -0.60000     0.17722     0.16312
     1.02000     1.00000    -0.60000     0.18791     0.17304
     1.03000     1.00000    -0.60000     0.19837     0.18273
     1.04000     1.00000    -0.60000     0.20893     0.19252
     1.05000     1.00000    -0.60000     0.21927     0.20208
     1.06000     1.00000    -0.60000     0.22921     0.21128
     1.07000     1.00000    -0.60000     0.23904     0.22039
     1.08000     1.00000    -0.60000     0.24864     0.22929
     1.09000     1.00000    -0.60000     0.25811     0.23806
     1.10000     1.00000    -0.60000     0.26736     0.24663
     1.20000     1.00000    -0.60000     0.35083     0.32432
     1.30000     1.00000    -0.60000     0.41909     0.38879
     1.40000     1.00000    -0.60000     0.47450     0.44193
     1.50000     1.00000    -0.60000     0.52045     0.48667
     1.60000     1.40000    -0.60000     0.66128     0.62101
     1.70000     1.90000    -0.60000     0.81474     0.76813
     1.80000     3.00000    -0.60000     1.06910     1.01207
     1.90000     3.00000    -0.60000     1.11124     1.05514
     2.00000     4.00000    -0.60000     1.32153     1.25907
     3.00000     9.00000    -0.60000     2.32675     2.26122
     4.00000     9.00000    -0.60000     2.49894     2.45016
     5.00000     9.00000    -0.60000     2.59639     2.55813
     1.00000     1.00000    -0.50000     0.16648     0.15314
     1.01000     1.00000    -0.50000     0.17720     0.16311
     1.02000     1.00000    -0.50000     0.18801     0.17312
     1.03000     1.00000    -0.50000     0.19859     0.18293
     1.04000     1.00000    -0.50000     0.20888     0.19246
     1.05000     1.00000    -0.50000     0.21926     0.20207
     1.06000     1.00000    -0.50000     0.22916     0.21124
     1.07000     1.00000    -0.50000     0.23900     0.22035
     1.08000     1.00000    -0.50000     0.24870     0.22934
     1.09000     1.00000    -0.50000     0.25813     0.23807
     1.10000     1.00000    -0.50000     0.26734     0.24661
     1.20000     1.00000    -0.50000     0.35084     0.32434
     1.30000     1.00000    -0.50000     0.41896     0.38864
     1.40000     1.00000    -0.50000     0.47458     0.44198
     1.50000     1.00000    -0.50000     0.52046     0.48667
     1.60000     1.20000    -0.50000     0.61240     0.57501
     1.70000     1.70000    -0.50000     0.77108     0.72689
     1.80000     1.90000    -0.50000     0.85380     0.80772
     1.90000     3.00000    -0.50000     1.11135     1.05535
     2.00000     4.00000    -0.50000     1.32142     1.25900
     3.00000     8.00000    -0.50000     2.19926     2.13702
     4.00000     9.00000    -0.50000     2.49846     2.45003
     5.00000     9.00000    -0.50000     2.59586     2.55829
     1.00000     1.00000    -0.40000     0.16643     0.15311
     1.01000     1.00000    -0.40000     0.17724     0.16314
     1.02000     1.00000    -0.40000     0.18807     0.17318
     1.03000     1.00000    -0.40000     0.19861     0.18294
     1.04000     1.00000    -0.40000     0.20899     0.19257
     1.05000     1.00000    -0.40000     0.21919     0.20201
     1.06000     1.00000    -0.40000     0.22922     0.21130
     1.07000     1.00000    -0.40000     0.23881     0.22018
     1.08000     1.00000    -0.40000     0.24872     0.22935
     1.09000     1.00000    -0.40000     0.25819     0.23813
     1.10000     1.00000    -0.40000     0.26728     0.24656
     1.20000     1.00000    -0.40000     0.35086     0.32437
     1.30000     1.00000    -0.40000     0.41903     0.38870
     1.40000     1.00000    -0.40000     0.47456     0.44198
     1.50000     1.00000    -0.40000     0.52042     0.48665
     1.60000     1.10000    -0.40000     0.58638     0.55052
     1.70000     1.60000    -0.40000     0.74827     0.70537
     1.80000     2.00000    -0.40000     0.87556     0.82837
     1.90000     3.00000    -0.40000     1.11116     1.05524
     2.00000     3.00000    -0.40000     1.14849     1.09380
     3.00000     9.00000    -0.40000     2.32648     2.26207
     4.00000     9.00000    -0.40000     2.49828     2.45030
     5.00000     9.00000    -0.40000     2.59552     2.55844
     1.00000     1.00000    -0.30000     0.16658     0.15324
     1.01000     1.00000    -0.30000     0.17731     0.16320
     1.02000     1.00000    -0.30000     0.18805     0.17316
     1.03000     1.00000    -0.30000     0.19859     0.18292
     1.04000     1.00000    -0.30000     0.20896     0.19254
     1.05000     1.00000    -0.30000     0.21912     0.20194
     1.06000     1.00000    -0.30000     0.22925     0.21132
     1.07000     1.00000    -0.30000     0.23910     0.22044
     1.08000     1.00000    -0.30000     0.24865     0.22929
     1.09000     1.00000    -0.30000     0.25814     0.23809
     1.10000     1.00000    -0.30000     0.26741     0.24666
     1.20000     1.00000    -0.30000     0.35094     0.32441
     1.30000     1.00000    -0.30000     0.41911     0.38876
     1.40000     1.00000    -0.30000     0.47457     0.44197
     1.50000     1.00000    -0.30000     0.52040     0.48661
     1.60000     1.10000    -0.30000     0.58630     0.55044
     1.70000     1.30000    -0.30000     0.67487     0.63603
     1.80000     2.00000    -0.30000     0.87557     0.82842
     1.90000     3.00000    -0.30000     1.11126     1.05545
     2.00000     3.00000    -0.30000     1.14847     1.09385
     3.00000     8.00000    -0.30000     2.19870     2.13752
     4.00000     9.00000    -0.30000     2.49771     2.45028
     5.00000     9.00000    -0.30000     2.59522     2.55850
     1.00000     1.00000    -0.20000     0.16625     0.15294
     1.01000     1.00000    -0.20000     0.17735     0.16323
     1.02000     1.00000    -0.20000     0.18810     0.17321
     1.03000     1.00000    -0.20000     0.19887     0.18317
     1.04000     1.00000    -0.20000     0.20899     0.19256
     1.05000     1.00000    -0.20000     0.21909     0.20191
     1.06000     1.00000    -0.20000     0.22942     0.21147
     1.07000     1.00000    -0.20000     0.23907     0.22040
     1.08000     1.00000    -0.20000     0.24870     0.22932
     1.09000     1.00000    -0.20000     0.25818     0.23811
     1.10000     1.00000    -0.20000     0.26735     0.24661
     1.20000     1.00000    -0.20000     0.35099     0.32447
     1.30000     1.00000    -0.20000     0.41906     0.38873
     1.40000     1.00000    -0.20000     0.47456     0.44196
     1.50000     1.10000    -0.20000     0.54597     0.51060
     1.60000     1.00000    -0.20000     0.55914     0.52486
     1.70000     1.40000    -0.20000     0.70022     0.65997
     1.80000     1.90000    -0.20000     0.85354     0.80756
     1.90000     2.00000    -0.20000     0.91047     0.86418
     2.00000     3.00000    -0.20000     1.14851     1.09397
     3.00000     6.00000    -0.20000     1.91370     1.85941
     4.00000     9.00000    -0.20000     2.49726     2.45032
     5.00000     9.00000    -0.20000     2.59479     2.55856
     1.00000     1.10000    -0.10000     0.17533     0.16129
     1.01000     1.00000    -0.10000     0.17739     0.16326
     1.02000     1.00000    -0.10000     0.18816     0.17325
     1.03000     1.00000    -0.10000     0.19865     0.18297
     1.04000     1.00000    -0.10000     0.20913     0.19268
     1.05000     1.00000    -0.10000     0.21931     0.20210
     1.06000     1.00000    -0.10000     0.22928     0.21134
     1.07000     1.00000    -0.10000     0.23907     0.22040
     1.08000     1.00000    -0.10000     0.24858     0.22921
     1.09000     1.00000    -0.10000     0.25815     0.23807
     1.10000     1.00000    -0.10000     0.26746     0.24670
     1.20000     1.00000    -0.10000     0.35097     0.32442
     1.30000     1.00000    -0.10000     0.41904     0.38869
     1.40000     1.00000    -0.10000     0.47450     0.44191
     1.50000     1.00000    -0.10000     0.52044     0.48666
     1.60000     1.10000    -0.10000     0.58644     0.55059
     1.70000     1.40000    -0.10000     0.70027     0.66002
     1.80000     1.80000    -0.10000     0.83112     0.78631
     1.90000     2.00000    -0.10000     0.91049     0.86425
     2.00000     3.00000    -0.10000     1.14837     1.09393
     3.00000     5.00000    -0.10000     1.75108     1.70115
     4.00000     9.00000    -0.10000     2.49687     2.45039
     5.00000     9.00000    -0.10000     2.59434     2.55865
     1.00000     1.80000     0.00000     0.22984     0.21153
     1.01000     1.10000     0.00000     0.18681     0.17193
     1.02000     1.00000     0.00000     0.18822     0.17330
     1.03000     1.00000     0.00000     0.19873     0.18305
     1.04000     1.00000     0.00000     0.20893     0.19250
     1.05000     1.00000     0.00000     0.21925     0.20205
     1.06000     1.00000     0.00000     0.22926     0.21132
     1.07000     1.00000     0.00000     0.23906     0.22039
     1.08000     1.00000     0.00000     0.24872     0.22933
     1.09000     1.00000     0.00000     0.25820     0.23811
     1.10000     1.00000     0.00000     0.26764     0.24685
     1.20000     1.00000     0.00000     0.35090     0.32437
     1.30000     1.00000     0.00000     0.41899     0.38864
     1.40000     1.00000     0.00000     0.47451     0.44191
     1.50000     1.00000     0.00000     0.52043     0.48664
     1.60000     1.10000     0.00000     0.58625     0.55038
     1.70000     1.90000     0.00000     0.81461     0.76821
     1.80000     1.80000     0.00000     0.83111     0.78633
     1.90000     2.00000     0.00000     0.91047     0.86429
     2.00000     3.00000     0.00000     1.14830     1.09402
     3.00000     5.00000     0.00000     1.75099     1.70138
     4.00000     7.00000     0.00000     2.21006     2.16799
     5.00000     9.00000     0.00000     2.59385     2.55886
     1.00000     1.80000     0.10000     0.23033     0.21195
     1.01000     1.30000     0.10000     0.20481     0.18852
     1.02000     1.00000     0.10000     0.18826     0.17333
     1.03000     1.10000     0.10000     0.20933     0.19279
     1.04000     1.00000     0.10000     0.20915     0.19268
     1.05000     1.00000     0.10000     0.21927     0.20206
     1.06000     1.00000     0.10000     0.22942     0.21145
     1.07000     1.00000     0.10000     0.23925     0.22054
     1.08000     1.00000     0.10000     0.24885     0.22944
     1.09000     1.00000     0.10000     0.25824     0.23814
     1.10000     1.00000     0.10000     0.26741     0.24664
     1.20000     1.00000     0.10000     0.35097     0.32440
     1.30000     1.00000     0.10000     0.41901     0.38866
     1.40000     1.00000     0.10000     0.47451     0.44192
     1.50000     1.10000     0.10000     0.54591     0.51054
     1.60000     1.20000     0.10000     0.61236     0.57496
     1.70000     1.70000     0.10000     0.77086     0.72681
     1.80000     1.60000     0.10000     0.78420     0.74186
     1.90000     2.00000     0.10000     0.91047     0.86437
     2.00000     3.00000     0.10000     1.14826     1.09407
     3.00000     5.00000     0.10000     1.75072     1.70137
     4.00000     6.00000     0.10000     2.04966     2.01030
     5.00000     8.00000     0.10000     2.44872     2.41542
     1.00000     8.00000     0.20000     0.53088     0.49019
     1.01000     1.90000     0.20000     0.25249     0.23246
     1.02000     1.40000     0.20000     0.22617     0.20826
     1.03000     1.30000     0.20000     0.22919     0.21111
     1.04000     1.20000     0.20000     0.23108     0.21289
     1.05000     1.00000     0.20000     0.21941     0.20217
     1.06000     1.00000     0.20000     0.22933     0.21137
     1.07000     1.00000     0.20000     0.23932     0.22061
     1.08000     1.00000     0.20000     0.24895     0.22952
     1.09000     1.00000     0.20000     0.25828     0.23816
     1.10000     1.00000     0.20000     0.26766     0.24686
     1.20000     1.00000     0.20000     0.35095     0.32438
     1.30000     1.00000     0.20000     0.41907     0.38868
     1.40000     1.00000     0.20000     0.47460     0.44199
     1.50000     1.00000     0.20000     0.52040     0.48660
     1.60000     1.10000     0.20000     0.58633     0.55048
     1.70000     1.40000     0.20000     0.70018     0.66001
     1.80000     1.80000     0.20000     0.83110     0.78641
     1.90000     1.80000     0.20000     0.86439     0.82050
     2.00000     2.00000     0.20000     0.94114     0.89618
     3.00000     5.00000     0.20000     1.75053     1.70156
     4.00000     6.00000     0.20000     2.04937     2.01040
     5.00000     8.00000     0.20000     2.44831     2.41566
     1.00000     8.00000     0.30000     0.52896     0.48852
     1.01000     9.00000     0.30000     0.60162     0.55624
     1.02000     4.00000     0.30000     0.40397     0.37261
     1.03000     1.70000     0.30000     0.26590     0.24495
     1.04000     1.30000     0.30000     0.24118     0.22221
     1.05000     1.50000     0.30000     0.27340     0.25197
     1.06000     1.20000     0.30000     0.25313     0.23331
     1.07000     1.00000     0.30000     0.23918     0.22047
     1.08000     1.00000     0.30000     0.24882     0.22940
     1.09000     1.00000     0.30000     0.25850     0.23834
     1.10000     1.00000     0.30000     0.26789     0.24704
     1.20000     1.00000     0.30000     0.35110     0.32450
     1.30000     1.00000     0.30000     0.41912     0.38872
     1.40000     1.00000     0.30000     0.47461     0.44197
     1.50000     1.00000     0.30000     0.52036     0.48657
     1.60000     1.20000     0.30000     0.61230     0.57492
     1.70000     1.30000     0.30000     0.67480     0.63600
     1.80000     2.00000     0.30000     0.87532     0.82850
     1.90000     1.90000     0.30000     0.88773     0.84283
     2.00000     1.90000     0.30000     0.91768     0.87382
     3.00000     5.00000     0.30000     1.75023     1.70180
     4.00000     6.00000     0.30000     2.04894     2.01054
     5.00000     7.00000     0.30000     2.29329     2.26221
     1.00000     9.00000     0.40000     0.56342     0.52146
     1.01000     9.00000     0.40000     0.59754     0.55307
     1.02000     9.00000     0.40000     0.62598     0.58019
     1.03000     9.00000     0.40000     0.66346     0.61461
     1.04000     8.00000     0.40000     0.65309     0.60490
     1.05000     1.80000     0.40000     0.30212     0.27842
     1.06000     1.40000     0.40000     0.27528     0.25369
     1.07000     1.40000     0.40000     0.28684     0.26444
     1.08000     1.30000     0.40000     0.28680     0.26443
     1.09000     1.10000     0.40000     0.27200     0.25078
     1.10000     1.20000     0.40000     0.29501     0.27208
     1.20000     1.00000     0.40000     0.35115     0.32452
     1.30000     1.00000     0.40000     0.41923     0.38881
     1.40000     1.00000     0.40000     0.47460     0.44196
     1.50000     1.10000     0.40000     0.54594     0.51055
     1.60000     1.30000     0.40000     0.63738     0.59861
     1.70000     1.80000     0.40000     0.79294     0.74790
     1.80000     2.00000     0.40000     0.87527     0.82850
     1.90000     1.80000     0.40000     0.86429     0.82055
     2.00000     2.00000     0.40000     0.94101     0.89621
     3.00000     5.00000     0.40000     1.74972     1.70180
     4.00000     5.00000     0.40000     1.87370     1.83810
     5.00000     6.00000     0.40000     2.12615     2.09703
     1.00000     9.00000     0.50000     0.55596     0.51509
     1.01000     9.00000     0.50000     0.59446     0.55088
     1.02000     9.00000     0.50000     0.62174     0.57713
     1.03000     9.00000     0.50000     0.65631     0.60946
     1.04000     9.00000     0.50000     0.68878     0.63931
     1.05000     9.00000     0.50000     0.71975     0.66851
     1.06000     9.00000     0.50000     0.75601     0.70163
     1.07000     8.00000     0.50000     0.73764     0.68432
     1.08000     6.00000     0.50000     0.65546     0.60718
     1.09000     3.00000     0.50000     0.46676     0.43116
     1.10000     1.70000     0.50000     0.35597     0.32838
     1.20000     1.20000     0.50000     0.38605     0.35686
     1.30000     1.00000     0.50000     0.41930     0.38883
     1.40000     1.20000     0.50000     0.52036     0.48473
     1.50000     1.70000     0.50000     0.67872     0.63537
     1.60000     1.60000     0.50000     0.70659     0.66392
     1.70000     2.00000     0.50000     0.83527     0.78811
     1.80000     1.80000     0.50000     0.83091     0.78644
     1.90000     1.90000     0.50000     0.88754     0.84285
     2.00000     3.00000     0.50000     1.14773     1.09452
     3.00000     4.00000     0.50000     1.56893     1.52548
     4.00000     5.00000     0.50000     1.87317     1.83831
     5.00000     6.00000     0.50000     2.12540     2.09716
     1.00000     9.00000     0.60000     0.55364     0.51328
     1.01000     8.00000     0.60000     0.54741     0.50777
     1.02000     8.00000     0.60000     0.58597     0.54309
     1.03000     9.00000     0.60000     0.65283     0.60662
     1.04000     9.00000     0.60000     0.68400     0.63583
     1.05000     8.00000     0.60000     0.66599     0.61955
     1.06000     9.00000     0.60000     0.74315     0.69228
     1.07000     9.00000     0.60000     0.78070     0.72586
     1.08000     9.00000     0.60000     0.80579     0.75029
     1.09000     9.00000     0.60000     0.83977     0.78122
     1.10000     9.00000     0.60000     0.86733     0.80711
     1.20000     2.00000     0.60000     0.50408     0.46650
     1.30000     2.00000     0.60000     0.59704     0.55473
     1.40000     1.60000     0.60000     0.60162     0.56088
     1.50000     1.30000     0.60000     0.59360     0.55536
     1.60000     2.00000     0.60000     0.78949     0.74240
     1.70000     1.90000     0.60000     0.81435     0.76845
     1.80000     3.00000     0.60000     1.06759     1.01240
     1.90000     3.00000     0.60000     1.11006     1.05599
     2.00000     3.00000     0.60000     1.14728     1.09449
     3.00000     4.00000     0.60000     1.56833     1.52563
     4.00000     6.00000     0.60000     2.04646     2.01108
     5.00000     6.00000     0.60000     2.12454     2.09750
     1.00000     7.00000     0.70000     0.49189     0.45450
     1.01000     9.00000     0.70000     0.58927     0.54674
     1.02000     9.00000     0.70000     0.61799     0.57429
     1.03000     9.00000     0.70000     0.65038     0.60497
     1.04000     9.00000     0.70000     0.67685     0.63034
     1.05000     9.00000     0.70000     0.70927     0.66096
     1.06000     8.00000     0.70000     0.69108     0.64411
     1.07000     9.00000     0.70000     0.76360     0.71322
     1.08000     8.00000     0.70000     0.74713     0.69722
     1.09000     9.00000     0.70000     0.82113     0.76765
     1.10000     9.00000     0.70000     0.84621     0.79179
     1.20000     7.00000     0.70000     0.96405     0.90035
     1.30000     5.00000     0.70000     0.95153     0.88950
     1.40000     3.00000     0.70000     0.82490     0.77140
     1.50000     3.00000     0.70000     0.90060     0.84559
     1.60000     3.00000     0.70000     0.96447     0.90901
     1.70000     3.00000     0.70000     1.01899     0.96380
     1.80000     3.00000     0.70000     1.06724     1.01281
     1.90000     4.00000     0.70000     1.27584     1.21626
     2.00000     4.00000     0.70000     1.31855     1.26061
     3.00000     5.00000     0.70000     1.74695     1.70283
     4.00000     7.00000     0.70000     2.20374     2.16982
     5.00000     7.00000     0.70000     2.28834     2.26337
     1.00000     7.00000     0.80000     0.49351     0.45596
     1.01000     7.00000     0.80000     0.51551     0.47731
     1.02000     9.00000     0.80000     0.61892     0.57498
     1.03000     9.00000     0.80000     0.65257     0.60659
     1.04000     9.00000     0.80000     0.68329     0.63559
     1.05000     9.00000     0.80000     0.71329     0.66421
     1.06000     8.00000     0.80000     0.69561     0.64782
     1.07000     9.00000     0.80000     0.76496     0.71432
     1.08000     9.00000     0.80000     0.78998     0.73869
     1.09000     9.00000     0.80000     0.81721     0.76478
     1.10000     8.00000     0.80000     0.78557     0.73645
     1.20000     8.00000     0.80000     1.01683     0.95675
     1.30000     9.00000     0.80000     1.26890     1.19898
     1.40000     9.00000     0.80000     1.41709     1.34367
     1.50000     8.00000     0.80000     1.45413     1.38137
     1.60000     6.00000     0.80000     1.35164     1.28364
     1.70000     6.00000     0.80000     1.42626     1.35899
     1.80000     5.00000     0.80000     1.36618     1.30337
     1.90000     7.00000     0.80000     1.66655     1.60002
     2.00000     6.00000     0.80000     1.59960     1.53724
     3.00000     8.00000     0.80000     2.18540     2.14243
     4.00000     9.00000     0.80000     2.48219     2.45489
     5.00000     9.00000     0.80000     2.57996     2.56216
     1.00000     7.00000     0.90000     0.48887     0.45161
     1.01000     8.00000     0.90000     0.55889     0.51690
     1.02000     7.00000     0.90000     0.54960     0.50840
     1.03000     9.00000     0.90000     0.66018     0.61256
     1.04000     8.00000     0.90000     0.64522     0.59888
     1.05000     8.00000     0.90000     0.67336     0.62565
     1.06000     9.00000     0.90000     0.74215     0.69138
     1.07000     8.00000     0.90000     0.72396     0.67444
     1.08000     9.00000     0.90000     0.79436     0.74226
     1.09000     9.00000     0.90000     0.82290     0.76940
     1.10000     9.00000     0.90000     0.84709     0.79279
     1.20000     9.00000     0.90000     1.06421     1.00745
     1.30000     9.00000     0.90000     1.24684     1.18817
     1.40000     8.00000     0.90000     1.32170     1.26171
     1.50000     9.00000     0.90000     1.52617     1.46275
     1.60000     9.00000     0.90000     1.63218     1.56851
     1.70000     9.00000     0.90000     1.72272     1.66003
     1.80000     9.00000     0.90000     1.80093     1.73980
     1.90000     9.00000     0.90000     1.86949     1.81050
     2.00000     9.00000     0.90000     1.93035     1.87363
     3.00000     9.00000     0.90000     2.30267     2.27060
     4.00000     9.00000     0.90000     2.47383     2.45720
     5.00000     9.00000     0.90000     2.57148     2.56420
