     1.00000     1.00000    -1.00000     5.05392     0.12044     0.10947     1.00703
     1.01000     1.00000    -1.00000     5.05392     0.12447     0.11307     1.00766
     1.02000     1.00000    -1.00000     5.05392     0.12906     0.11719     1.00823
     1.03000     1.00000    -1.00000     5.05392     0.13395     0.12161     1.00896
     1.04000     1.00000    -1.00000     5.05392     0.13920     0.12636     1.00962
     1.05000     1.00000    -1.00000     5.05392     0.14457     0.13117     1.01038
     1.06000     1.00000    -1.00000     5.05392     0.14997     0.13606     1.01120
     1.07000     1.00000    -1.00000     5.05392     0.15533     0.14085     1.01202
     1.08000     1.00000    -1.00000     5.05392     0.16092     0.14584     1.01290
     1.09000     1.00000    -1.00000     5.05392     0.16625     0.15062     1.01378
     1.10000     1.00000    -1.00000     5.05392     0.17174     0.15553     1.01472
     1.20000     1.00000    -1.00000     5.05392     0.22462     0.20245     1.02495
     1.30000     1.00000    -1.00000     5.05392     0.27368     0.24603     1.03668
     1.40000     1.00000    -1.00000     5.05392     0.31880     0.28649     1.04940
     1.50000     1.00000    -1.00000     5.05392     0.36068     0.32417     1.06287
     1.60000     1.00000    -1.00000     5.05392     0.39996     0.35970     1.07698
     1.70000     1.00000    -1.00000     5.05392     0.43733     0.39351     1.09132
     1.80000     1.00000    -1.00000     5.05392     0.47341     0.42615     1.10618
     1.90000     1.00000    -1.00000     5.05392     0.50801     0.45736     1.12164
     2.00000     1.00000    -1.00000     5.05392     0.54122     0.48722     1.13716
     3.00000     1.00000    -1.00000     5.05392     0.84232     0.75323     1.30717
     4.00000     1.00000    -1.00000     5.05392     1.13766     1.00608     1.51409
     5.00000     1.00000    -1.00000     5.05392     1.45508     1.27569     1.76483
     1.00000     1.10000    -1.00000     5.05392     0.12154     0.11044     1.00728
     1.01000     1.10000    -1.00000     5.05392     0.12567     0.11410     1.00778
     1.02000     1.10000    -1.00000     5.05392     0.13000     0.11805     1.00840
     1.03000     1.10000    -1.00000     5.05392     0.13497     0.12254     1.00899
     1.04000     1.10000    -1.00000     5.05392     0.14030     0.12732     1.00977
     1.05000     1.10000    -1.00000     5.05392     0.14554     0.13206     1.01051
     1.06000     1.10000    -1.00000     5.05392     0.15075     0.13673     1.01133
     1.07000     1.10000    -1.00000     5.05392     0.15637     0.14178     1.01216
     1.08000     1.10000    -1.00000     5.05392     0.16172     0.14656     1.01302
     1.09000     1.10000    -1.00000     5.05392     0.16708     0.15137     1.01388
     1.10000     1.10000    -1.00000     5.05392     0.17249     0.15616     1.01480
     1.20000     1.10000    -1.00000     5.05392     0.22563     0.20331     1.02513
     1.30000     1.10000    -1.00000     5.05392     0.27418     0.24643     1.03679
     1.40000     1.10000    -1.00000     5.05392     0.31890     0.28657     1.04951
     1.50000     1.10000    -1.00000     5.05392     0.36049     0.32406     1.06287
     1.60000     1.10000    -1.00000     5.05392     0.39994     0.35970     1.07687
     1.70000     1.10000    -1.00000     5.05392     0.43723     0.39348     1.09143
     1.80000     1.10000    -1.00000     5.05392     0.47291     0.42582     1.10611
     1.90000     1.10000    -1.00000     5.05392     0.50753     0.45699     1.12142
     2.00000     1.10000    -1.00000     5.05392     0.54105     0.48715     1.13706
     3.00000     1.10000    -1.00000     5.05392     0.84216     0.75314     1.30725
     4.00000     1.10000    -1.00000     5.05392     1.13870     1.00681     1.51477
     5.00000     1.10000    -1.00000     5.05392     1.45393     1.27496     1.76393
     1.00000     1.20000    -1.00000     5.05392     0.12266     0.11144     1.00736
     1.01000     1.20000    -1.00000     5.05392     0.12654     0.11495     1.00791
     1.02000     1.20000    -1.00000     5.05392     0.13108     0.11902     1.00851
     1.03000     1.20000    -1.00000     5.05392     0.13611     0.12356     1.00916
     1.04000     1.20000    -1.00000     5.05392     0.14129     0.12822     1.00988
     1.05000     1.20000    -1.00000     5.05392     0.14646     0.13287     1.01073
     1.06000     1.20000    -1.00000     5.05392     0.15190     0.13778     1.01151
     1.07000     1.20000    -1.00000     5.05392     0.15720     0.14253     1.01231
     1.08000     1.20000    -1.00000     5.05392     0.16243     0.14722     1.01318
     1.09000     1.20000    -1.00000     5.05392     0.16801     0.15220     1.01407
     1.10000     1.20000    -1.00000     5.05392     0.17327     0.15687     1.01502
     1.20000     1.20000    -1.00000     5.05392     0.22614     0.20378     1.02524
     1.30000     1.20000    -1.00000     5.05392     0.27456     0.24680     1.03686
     1.40000     1.20000    -1.00000     5.05392     0.31926     0.28684     1.04952
     1.50000     1.20000    -1.00000     5.05392     0.36073     0.32427     1.06292
     1.60000     1.20000    -1.00000     5.05392     0.39979     0.35959     1.07680
     1.70000     1.20000    -1.00000     5.05392     0.43721     0.39345     1.09139
     1.80000     1.20000    -1.00000     5.05392     0.47281     0.42572     1.10609
     1.90000     1.20000    -1.00000     5.05392     0.50739     0.45689     1.12138
     2.00000     1.20000    -1.00000     5.05392     0.54049     0.48673     1.13680
     3.00000     1.20000    -1.00000     5.05392     0.84224     0.75308     1.30716
     4.00000     1.20000    -1.00000     5.05392     1.13898     1.00708     1.51515
     5.00000     1.20000    -1.00000     5.05392     1.45605     1.27666     1.76606
     1.00000     1.30000    -1.00000     5.05392     0.12361     0.11231     1.00746
     1.01000     1.30000    -1.00000     5.05392     0.12719     0.11546     1.00797
     1.02000     1.30000    -1.00000     5.05392     0.13188     0.11976     1.00863
     1.03000     1.30000    -1.00000     5.05392     0.13701     0.12432     1.00932
     1.04000     1.30000    -1.00000     5.05392     0.14195     0.12880     1.01005
     1.05000     1.30000    -1.00000     5.05392     0.14724     0.13361     1.01080
     1.06000     1.30000    -1.00000     5.05392     0.15281     0.13859     1.01163
     1.07000     1.30000    -1.00000     5.05392     0.15822     0.14342     1.01244
     1.08000     1.30000    -1.00000     5.05392     0.16352     0.14816     1.01336
     1.09000     1.30000    -1.00000     5.05392     0.16899     0.15303     1.01422
     1.10000     1.30000    -1.00000     5.05392     0.17442     0.15790     1.01509
     1.20000     1.30000    -1.00000     5.05392     0.22685     0.20440     1.02546
     1.30000     1.30000    -1.00000     5.05392     0.27511     0.24725     1.03705
     1.40000     1.30000    -1.00000     5.05392     0.31933     0.28691     1.04957
     1.50000     1.30000    -1.00000     5.05392     0.36076     0.32431     1.06285
     1.60000     1.30000    -1.00000     5.05392     0.39985     0.35963     1.07691
     1.70000     1.30000    -1.00000     5.05392     0.43683     0.39317     1.09102
     1.80000     1.30000    -1.00000     5.05392     0.47268     0.42561     1.10603
     1.90000     1.30000    -1.00000     5.05392     0.50708     0.45667     1.12125
     2.00000     1.30000    -1.00000     5.05392     0.54047     0.48673     1.13684
     3.00000     1.30000    -1.00000     5.05392     0.84154     0.75283     1.30687
     4.00000     1.30000    -1.00000     5.05392     1.13565     1.00477     1.51251
     5.00000     1.30000    -1.00000     5.05392     1.45278     1.27392     1.76293
     1.00000     1.40000    -1.00000     5.05392     0.12456     0.11311     1.00765
     1.01000     1.40000    -1.00000     5.05392     0.12856     0.11673     1.00824
     1.02000     1.40000    -1.00000     5.05392     0.13284     0.12058     1.00878
     1.03000     1.40000    -1.00000     5.05392     0.13800     0.12523     1.00946
     1.04000     1.40000    -1.00000     5.05392     0.14297     0.12969     1.01017
     1.05000     1.40000    -1.00000     5.05392     0.14837     0.13456     1.01099
     1.06000     1.40000    -1.00000     5.05392     0.15375     0.13938     1.01176
     1.07000     1.40000    -1.00000     5.05392     0.15900     0.14411     1.01259
     1.08000     1.40000    -1.00000     5.05392     0.16450     0.14903     1.01349
     1.09000     1.40000    -1.00000     5.05392     0.16987     0.15383     1.01435
     1.10000     1.40000    -1.00000     5.05392     0.17521     0.15857     1.01528
     1.20000     1.40000    -1.00000     5.05392     0.22749     0.20495     1.02556
     1.30000     1.40000    -1.00000     5.05392     0.27546     0.24755     1.03723
     1.40000     1.40000    -1.00000     5.05392     0.31979     0.28728     1.04974
     1.50000     1.40000    -1.00000     5.05392     0.36090     0.32441     1.06290
     1.60000     1.40000    -1.00000     5.05392     0.39983     0.35964     1.07689
     1.70000     1.40000    -1.00000     5.05392     0.43661     0.39305     1.09106
     1.80000     1.40000    -1.00000     5.05392     0.47234     0.42533     1.10589
     1.90000     1.40000    -1.00000     5.05392     0.50684     0.45650     1.12103
     2.00000     1.40000    -1.00000     5.05392     0.54001     0.48647     1.13653
     3.00000     1.40000    -1.00000     5.05392     0.84065     0.75224     1.30618
     4.00000     1.40000    -1.00000     5.05392     1.13546     1.00486     1.51256
     5.00000     1.40000    -1.00000     5.05392     1.45213     1.27350     1.76239
     1.00000     1.50000    -1.00000     5.05392     0.12594     0.11436     1.00778
     1.01000     1.50000    -1.00000     5.05392     0.12900     0.11711     1.00822
     1.02000     1.50000    -1.00000     5.05392     0.13386     0.12146     1.00888
     1.03000     1.50000    -1.00000     5.05392     0.13893     0.12605     1.00958
     1.04000     1.50000    -1.00000     5.05392     0.14441     0.13099     1.01025
     1.05000     1.50000    -1.00000     5.05392     0.14942     0.13550     1.01108
     1.06000     1.50000    -1.00000     5.05392     0.15446     0.14008     1.01191
     1.07000     1.50000    -1.00000     5.05392     0.16014     0.14512     1.01278
     1.08000     1.50000    -1.00000     5.05392     0.16534     0.14978     1.01364
     1.09000     1.50000    -1.00000     5.05392     0.17089     0.15474     1.01458
     1.10000     1.50000    -1.00000     5.05392     0.17618     0.15943     1.01544
     1.20000     1.50000    -1.00000     5.05392     0.22818     0.20553     1.02568
     1.30000     1.50000    -1.00000     5.05392     0.27596     0.24798     1.03734
     1.40000     1.50000    -1.00000     5.05392     0.31993     0.28739     1.04984
     1.50000     1.50000    -1.00000     5.05392     0.36092     0.32439     1.06298
     1.60000     1.50000    -1.00000     5.05392     0.39965     0.35955     1.07682
     1.70000     1.50000    -1.00000     5.05392     0.43680     0.39313     1.09118
     1.80000     1.50000    -1.00000     5.05392     0.47208     0.42510     1.10581
     1.90000     1.50000    -1.00000     5.05392     0.50666     0.45630     1.12111
     2.00000     1.50000    -1.00000     5.05392     0.54015     0.48648     1.13677
     3.00000     1.50000    -1.00000     5.05392     0.84035     0.75193     1.30594
     4.00000     1.50000    -1.00000     5.05392     1.13465     1.00409     1.51188
     5.00000     1.50000    -1.00000     5.05392     1.45095     1.27283     1.76152
     1.00000     1.60000    -1.00000     5.05392     0.12680     0.11512     1.00793
     1.01000     1.60000    -1.00000     5.05392     0.13050     0.11841     1.00846
     1.02000     1.60000    -1.00000     5.05392     0.13525     0.12271     1.00910
     1.03000     1.60000    -1.00000     5.05392     0.13993     0.12695     1.00973
     1.04000     1.60000    -1.00000     5.05392     0.14521     0.13169     1.01048
     1.05000     1.60000    -1.00000     5.05392     0.15033     0.13629     1.01126
     1.06000     1.60000    -1.00000     5.05392     0.15569     0.14114     1.01207
     1.07000     1.60000    -1.00000     5.05392     0.16095     0.14585     1.01288
     1.08000     1.60000    -1.00000     5.05392     0.16650     0.15084     1.01379
     1.09000     1.60000    -1.00000     5.05392     0.17171     0.15542     1.01477
     1.10000     1.60000    -1.00000     5.05392     0.17689     0.16006     1.01562
     1.20000     1.60000    -1.00000     5.05392     0.22893     0.20619     1.02591
     1.30000     1.60000    -1.00000     5.05392     0.27644     0.24836     1.03745
     1.40000     1.60000    -1.00000     5.05392     0.32022     0.28769     1.04974
