     1.08000    -0.60000     0.02319    -0.00027    -0.00017     0.00016
     1.09000    -0.60000     0.02319    -0.00033    -0.00023     0.00020
     1.10000    -0.60000     0.02319    -0.00023    -0.00011     0.00014
     1.00000    -0.50000     0.02319     0.00035     0.00037    -0.00017
     1.01000    -0.50000     0.02319    -0.00002     0.00002     0.00001
     1.02000    -0.50000     0.02319     0.00006     0.00012    -0.00003
     1.03000    -0.50000     0.02319    -0.00008    -0.00002     0.00004
     1.04000    -0.50000     0.02319    -0.00000     0.00005     0.00000
     1.05000    -0.50000     0.02319    -0.00018    -0.00012     0.00009
     1.06000    -0.50000     0.02319    -0.00007     0.00000     0.00004
     1.07000    -0.50000     0.02319    -0.00017    -0.00008     0.00008
     1.08000    -0.50000     0.02319    -0.00029    -0.00019     0.00014
     1.09000    -0.50000     0.02319    -0.00036    -0.00023     0.00018
     1.10000    -0.50000     0.02319    -0.00041    -0.00029     0.00021
     1.00000    -0.40000     0.02319     0.00450     0.00539    -0.00180
     1.01000    -0.40000     0.02319     0.00011     0.00015    -0.00004
     1.02000    -0.40000     0.02319    -0.00010    -0.00005     0.00004
     1.03000    -0.40000     0.02319     0.00002     0.00006    -0.00001
     1.04000    -0.40000     0.02319    -0.00002     0.00004     0.00001
     1.05000    -0.40000     0.02319    -0.00019    -0.00009     0.00008
     1.06000    -0.40000     0.02319    -0.00005     0.00004     0.00002
     1.07000    -0.40000     0.02319    -0.00019    -0.00010     0.00008
     1.08000    -0.40000     0.02319    -0.00032    -0.00019     0.00013
     1.09000    -0.40000     0.02319    -0.00033    -0.00020     0.00013
     1.10000    -0.40000     0.02319    -0.00035    -0.00021     0.00014
     1.00000    -0.30000     0.02319     0.01025     0.01139    -0.00307
     1.01000    -0.30000     0.02319    -0.00002     0.00004     0.00001
     1.02000    -0.30000     0.02319     0.00007     0.00013    -0.00002
     1.03000    -0.30000     0.02319    -0.00013    -0.00006     0.00004
     1.04000    -0.30000     0.02319    -0.00028    -0.00020     0.00008
     1.05000    -0.30000     0.02319    -0.00024    -0.00016     0.00007
     1.06000    -0.30000     0.02319    -0.00012    -0.00001     0.00004
     1.07000    -0.30000     0.02319    -0.00040    -0.00029     0.00012
     1.08000    -0.30000     0.02319    -0.00039    -0.00026     0.00012
     1.09000    -0.30000     0.02319    -0.00035    -0.00020     0.00011
     1.10000    -0.30000     0.02319    -0.00048    -0.00033     0.00015
     1.00000    -0.20000     0.02319    -0.00031    -0.00025     0.00006
     1.01000    -0.20000     0.02319     0.00003     0.00009    -0.00001
     1.02000    -0.20000     0.02319    -0.00025    -0.00016     0.00005
     1.03000    -0.20000     0.02319    -0.00010    -0.00000     0.00002
     1.04000    -0.20000     0.02319    -0.00023    -0.00016     0.00005
     1.05000    -0.20000     0.02319    -0.00032    -0.00020     0.00006
     1.06000    -0.20000     0.02319    -0.00022    -0.00010     0.00004
     1.07000    -0.20000     0.02319    -0.00019    -0.00010     0.00004
     1.08000    -0.20000     0.02319    -0.00024    -0.00010     0.00005
     1.09000    -0.20000     0.02319    -0.00041    -0.00024     0.00008
     1.10000    -0.20000     0.02319    -0.00045    -0.00029     0.00009
     1.00000    -0.10000     0.02319    -0.00016    -0.00009     0.00002
     1.01000    -0.10000     0.02319     0.00018     0.00022    -0.00002
     1.02000    -0.10000     0.02319    -0.00005     0.00002     0.00000
     1.03000    -0.10000     0.02319    -0.00041    -0.00030     0.00004
     1.04000    -0.10000     0.02319    -0.00002     0.00008     0.00000
     1.05000    -0.10000     0.02319    -0.00040    -0.00025     0.00004
     1.06000    -0.10000     0.02319    -0.00039    -0.00024     0.00004
     1.07000    -0.10000     0.02319    -0.00048    -0.00031     0.00005
     1.08000    -0.10000     0.02319    -0.00047    -0.00031     0.00005
     1.09000    -0.10000     0.02319    -0.00065    -0.00045     0.00007
     1.10000    -0.10000     0.02319    -0.00072    -0.00048     0.00007
     1.00000     0.00000     0.02319    -0.00032    -0.00027    -0.00000
     1.01000     0.00000     0.02319    -0.00006    -0.00002    -0.00000
     1.02000     0.00000     0.02319     0.00004     0.00011     0.00000
     1.03000     0.00000     0.02319    -0.00044    -0.00031    -0.00000
     1.04000     0.00000     0.02319    -0.00047    -0.00031    -0.00000
     1.05000     0.00000     0.02319    -0.00055    -0.00041    -0.00000
     1.06000     0.00000     0.02319    -0.00030    -0.00014    -0.00000
     1.07000     0.00000     0.02319    -0.00037    -0.00018    -0.00000
     1.08000     0.00000     0.02319    -0.00042    -0.00021    -0.00000
     1.09000     0.00000     0.02319    -0.00072    -0.00049    -0.00000
     1.10000     0.00000     0.02319    -0.00067    -0.00042    -0.00000
     1.00000     0.10000     0.02319     0.01507     0.02582     0.00151
     1.01000     0.10000     0.02319    -0.00021    -0.00016    -0.00002
     1.02000     0.10000     0.02319     0.00001     0.00013     0.00000
     1.03000     0.10000     0.02319    -0.00024    -0.00013    -0.00002
     1.04000     0.10000     0.02319    -0.00059    -0.00040    -0.00006
     1.05000     0.10000     0.02319    -0.00007     0.00009    -0.00001
     1.06000     0.10000     0.02319    -0.00033    -0.00013    -0.00003
     1.07000     0.10000     0.02319    -0.00052    -0.00028    -0.00005
     1.08000     0.10000     0.02319    -0.00054    -0.00032    -0.00005
     1.09000     0.10000     0.02319    -0.00082    -0.00053    -0.00008
     1.10000     0.10000     0.02319    -0.00107    -0.00076    -0.00011
     1.00000     0.20000     0.02319     0.01437     0.02049     0.00287
     1.01000     0.20000     0.02319    -0.00080     0.00243    -0.00016
     1.02000     0.20000     0.02319    -0.00046    -0.00033    -0.00009
     1.03000     0.20000     0.02319    -0.00041    -0.00021    -0.00008
     1.04000     0.20000     0.02319    -0.00061    -0.00036    -0.00012
     1.05000     0.20000     0.02319    -0.00055    -0.00035    -0.00011
     1.06000     0.20000     0.02319    -0.00061    -0.00036    -0.00012
     1.07000     0.20000     0.02319    -0.00079    -0.00050    -0.00016
     1.08000     0.20000     0.02319    -0.00098    -0.00068    -0.00020
     1.09000     0.20000     0.02319    -0.00099    -0.00063    -0.00020
     1.10000     0.20000     0.02319    -0.00142    -0.00106    -0.00028
     1.00000     0.30000     0.02319     0.01430     0.02441     0.00429
     1.01000     0.30000     0.02319     0.00722     0.01122     0.00217
     1.02000     0.30000     0.02319    -0.00069    -0.00053    -0.00021
     1.03000     0.30000     0.02319    -0.00043    -0.00022    -0.00013
     1.04000     0.30000     0.02319    -0.00029    -0.00009    -0.00009
     1.05000     0.30000     0.02319    -0.00057    -0.00031    -0.00017
     1.06000     0.30000     0.02319    -0.00092    -0.00061    -0.00028
     1.07000     0.30000     0.02319    -0.00086    -0.00048    -0.00026
     1.08000     0.30000     0.02319    -0.00109    -0.00072    -0.00033
     1.09000     0.30000     0.02319    -0.00139    -0.00097    -0.00042
     1.10000     0.30000     0.02319    -0.00127    -0.00086    -0.00038
     1.00000     0.40000     0.02319     0.00471     0.01477     0.00188
     1.01000     0.40000     0.02319    -0.00054    -0.00039    -0.00021
     1.02000     0.40000     0.02319    -0.00093    -0.00061    -0.00037
     1.03000     0.40000     0.02319    -0.00098    -0.00078    -0.00039
     1.04000     0.40000     0.02319    -0.00072    -0.00044    -0.00029
     1.05000     0.40000     0.02319    -0.00155    -0.00116    -0.00062
     1.06000     0.40000     0.02319    -0.00148    -0.00106    -0.00059
     1.07000     0.40000     0.02319    -0.00172    -0.00124    -0.00069
     1.08000     0.40000     0.02319    -0.00157    -0.00105    -0.00063
     1.09000     0.40000     0.02319    -0.00179    -0.00130    -0.00071
     1.10000     0.40000     0.02319    -0.00231    -0.00173    -0.00092
     1.00000     0.50000     0.02319     0.01960     0.02869     0.00980
     1.01000     0.50000     0.02319     0.00881     0.01047     0.00441
     1.02000     0.50000     0.02319    -0.00182    -0.00148    -0.00091
     1.03000     0.50000     0.02319    -0.00096    -0.00058    -0.00048
     1.04000     0.50000     0.02319    -0.00191    -0.00134    -0.00095
     1.05000     0.50000     0.02319    -0.00065    -0.00030    -0.00032
     1.06000     0.50000     0.02319    -0.00187    -0.00136    -0.00094
     1.07000     0.50000     0.02319    -0.00272    -0.00215    -0.00136
     1.08000     0.50000     0.02319    -0.00233    -0.00167    -0.00116
     1.09000     0.50000     0.02319    -0.00377    -0.00297    -0.00189
     1.10000     0.50000     0.02319    -0.00397    -0.00305    -0.00199
     1.00000     0.60000     0.02319     0.00574     0.01092     0.00344
     1.01000     0.60000     0.02319    -0.00120    -0.00032    -0.00072
     1.02000     0.60000     0.02319     0.00000     0.00049     0.00000
     1.03000     0.60000     0.02319    -0.00118    -0.00066    -0.00071
     1.04000     0.60000     0.02319    -0.00167    -0.00106    -0.00100
     1.05000     0.60000     0.02319    -0.00252    -0.00183    -0.00151
     1.06000     0.60000     0.02319    -0.00236    -0.00155    -0.00142
     1.07000     0.60000     0.02319    -0.00320    -0.00234    -0.00192
     1.08000     0.60000     0.02319    -0.00500    -0.00390    -0.00300
     1.09000     0.60000     0.02319    -0.00482    -0.00369    -0.00289
     1.10000     0.60000     0.02319    -0.00610    -0.00478    -0.00366
     1.00000     0.70000     0.02319     0.00527     0.00903     0.00369
     1.01000     0.70000     0.02319     0.00149     0.00258     0.00104
     1.02000     0.70000     0.02319     0.00236     0.00333     0.00165
     1.03000     0.70000     0.02319     0.00018     0.00081     0.00013
     1.04000     0.70000     0.02319    -0.00279    -0.00190    -0.00195
     1.05000     0.70000     0.02319    -0.00489    -0.00339    -0.00343
     1.06000     0.70000     0.02319    -0.00617    -0.00485    -0.00432
     1.07000     0.70000     0.02319    -0.00713    -0.00560    -0.00499
     1.08000     0.70000     0.02319    -0.00654    -0.00456    -0.00458
     1.09000     0.70000     0.02319    -0.00866    -0.00663    -0.00607
     1.10000     0.70000     0.02319    -0.01027    -0.00782    -0.00719
     1.00000     0.80000     0.02319     0.02613     0.02915     0.02090
     1.01000     0.80000     0.02319     0.01418     0.01542     0.01135
     1.02000     0.80000     0.02319    -0.00143     0.00041    -0.00114
     1.03000     0.80000     0.02319    -0.00117     0.00070    -0.00094
     1.04000     0.80000     0.02319    -0.00611    -0.00343    -0.00489
     1.05000     0.80000     0.02319    -0.00547    -0.00306    -0.00438
     1.06000     0.80000     0.02319    -0.00642    -0.00315    -0.00513
     1.07000     0.80000     0.02319    -0.01418    -0.01066    -0.01134
     1.08000     0.80000     0.02319    -0.01246    -0.00810    -0.00997
     1.09000     0.80000     0.02319    -0.01371    -0.00881    -0.01097
     1.10000     0.80000     0.02319    -0.01990    -0.01425    -0.01592
     1.00000     0.90000     0.02319     0.02023     0.02543     0.01820
     1.01000     0.90000     0.02319     0.01607     0.02152     0.01446
     1.02000     0.90000     0.02319     0.00537     0.01164     0.00484
     1.03000     0.90000     0.02319     0.00199     0.00943     0.00179
     1.04000     0.90000     0.02319    -0.00126     0.00639    -0.00113
     1.05000     0.90000     0.02319    -0.01288    -0.00231    -0.01159
     1.06000     0.90000     0.02319    -0.02361    -0.01313    -0.02125
     1.07000     0.90000     0.02319    -0.04035    -0.02791    -0.03632
     1.08000     0.90000     0.02319    -0.05502    -0.04095    -0.04951
     1.09000     0.90000     0.02319    -0.07195    -0.05653    -0.06475
     1.10000     0.90000     0.02319    -0.09029    -0.07296    -0.08126
